SalePrice,Neighborhood,YearBuilt,Garage,Fireplace,Condition,HouseStyle,BuildingType,HalfBath,FullBath,Bedrooms,HouseArea,LotArea,GarageCars,MasVnrArea,Exterior1st,YearRemodAdd
176000,Timber,1987,1.0,0.0,Above Average,One story,Single-family,0,2,2,2800,13811,2,72.0,HdBoard,1987
89000,BrkSide,1921,1.0,0.0,Average,One story,Single-family,0,1,2,1437,6000,1,0.0,Wd Sdng,1950
123500,Edwards,1952,1.0,1.0,Average,One story,Single-family,0,1,2,2436,6420,1,0.0,Wd Sdng,1952
138500,Sawyer,1965,1.0,0.0,Average,One story,Single-family,0,1,3,2124,8450,1,0.0,MetalSd,2009
196000,Somerst,2004,1.0,1.0,Good,One story,Townhouse,0,2,2,3312,4282,2,0.0,MetalSd,2004
312500,Timber,2002,1.0,0.0,Very Good,One story,Single-family,0,2,3,4365,14331,3,630.0,VinylSd,2002
140000,NWAmes,1969,1.0,1.0,Good,One story,Single-family,1,1,3,2856,9600,2,168.0,HdBoard,1969
361919,StoneBr,2006,1.0,1.0,Very Good,Two story,Single-family,1,2,4,4476,12438,3,466.0,VinylSd,2006
140000,OldTown,1900,1.0,0.0,Average,Two story,Two-family,0,2,4,2844,7630,2,0.0,Wd Sdng,1996
213000,CollgCr,2004,0.0,0.0,Good,One story,Single-family,0,2,3,3563,8400,2,109.0,VinylSd,2005
55000,IDOTRR,1930,1.0,1.0,Below Average,Two story,Two-family,0,2,3,1092,5600,0,0.0,VinylSd,1950
302000,ClearCr,1971,1.0,1.0,Good,One story,Single-family,0,2,2,4206,115149,2,351.0,Plywood,2002
254000,NridgHt,2006,1.0,1.0,Very Good,One story,Townhouse,0,2,2,3198,6240,2,176.0,MetalSd,2006
179540,Gilbert,2007,1.0,0.0,Good,Two story,Single-family,1,2,3,2584,9018,2,0.0,VinylSd,2007
109900,Sawyer,1966,0.0,0.0,Average,One story,Single-family,0,1,3,2188,7162,1,41.0,HdBoard,1966
52000,BrkSide,1935,1.0,0.0,Fair,One story,Single-family,0,1,2,999,4130,0,0.0,VinylSd,2003
102776,IDOTRR,1900,1.0,1.0,Below Average,One and a half story,Single-family,0,1,2,2421,8712,1,0.0,MetalSd,1950
189000,StoneBr,1988,1.0,0.0,Very Good,One story,Townhouse,0,2,2,2928,4671,2,0.0,HdBoard,1989
129000,BrkSide,1970,1.0,0.0,Below Average,One story,Two-family,0,1,3,2496,9873,2,160.0,HdBoard,1970
130500,Sawyer,1976,1.0,1.0,Above Average,Two story,Single-family,1,2,3,2679,13517,2,289.0,HdBoard,2005
165000,NWAmes,1974,1.0,0.0,Above Average,One story,Single-family,0,2,3,2892,10140,2,174.0,HdBoard,1974
159500,OldTown,1890,1.0,1.0,Good,Two story,Single-family,1,1,3,3976,10800,2,0.0,Wd Sdng,1998
157000,NWAmes,1973,1.0,1.0,Average,One story,Single-family,1,1,3,2793,10000,2,0.0,HdBoard,2000
341000,NoRidge,1993,1.0,1.0,Good,Two story,Single-family,1,2,3,4712,10542,3,651.0,Wd Sdng,1994
128500,CollgCr,1969,1.0,1.0,Average,One story,Single-family,1,1,3,2242,9920,1,0.0,HdBoard,1969
275000,StoneBr,1985,1.0,0.0,Very Good,One story,Single-family,0,2,2,4048,6563,2,0.0,HdBoard,1985
143000,CollgCr,2004,1.0,0.0,Above Average,One story,Townhouse,0,1,1,2116,4426,2,169.0,VinylSd,2004
124500,NAmes,1970,1.0,0.0,Below Average,One story,Single-family,0,1,3,2191,8120,2,0.0,MetalSd,1970
135000,Edwards,1954,1.0,1.0,Below Average,One and a half story,Single-family,0,2,4,2959,8172,1,0.0,MetalSd,1972
320000,Edwards,2007,1.0,0.0,Excellent,One story,Single-family,0,2,3,4164,13286,3,340.0,CemntBd,2008
120500,NAmes,1970,1.0,1.0,Below Average,One story,Single-family,0,1,3,2388,6960,2,0.0,HdBoard,1970
222000,Crawfor,1988,1.0,0.0,Above Average,One story,Single-family,0,2,3,3100,21695,2,260.0,Wd Sdng,2007
194500,CollgCr,2007,1.0,0.0,Good,One story,Single-family,0,2,2,3096,7314,2,82.0,VinylSd,2007
110000,NAmes,1958,1.0,0.0,Average,One story,Duplex,0,2,4,4248,11475,3,95.0,VinylSd,1958
103000,IDOTRR,1925,1.0,1.0,Below Average,One and a half story,Single-family,0,1,2,2167,6240,2,0.0,MetalSd,1950
236500,StoneBr,1995,1.0,1.0,Very Good,One story,Townhouse,0,2,2,3819,5389,2,0.0,CemntBd,1996
187500,Timber,2003,1.0,1.0,Good,Split Level,Single-family,0,2,3,2452,9590,2,442.0,VinylSd,2003
222500,CollgCr,1998,1.0,1.0,Good,Two story,Single-family,1,2,3,3725,11404,2,202.0,VinylSd,1999
131400,Sawyer,1961,1.0,0.0,Average,One story,Single-family,0,1,3,2272,10000,1,0.0,HdBoard,1983
108000,Sawyer,1968,1.0,1.0,Average,One story,Single-family,0,1,3,2196,8978,1,0.0,Plywood,1968
163000,OldTown,1914,1.0,0.0,Good,Two and a half story,Single-family,1,1,2,2968,10800,2,0.0,Wd Sdng,1970
93500,NAmes,1950,1.0,1.0,Fair,One story,Duplex,0,2,2,1440,8544,2,0.0,Stucco,1950
239900,Gilbert,2005,0.0,0.0,Very Good,Two story,Single-family,1,2,3,3494,10463,3,0.0,VinylSd,2005
179000,Edwards,1987,1.0,0.0,Average,One story,Duplex,0,3,3,2400,10800,0,0.0,Plywood,1988
190000,CollgCr,2004,1.0,0.0,Good,Two story,Single-family,1,2,3,3164,9313,2,0.0,VinylSd,2004
132000,OldTown,1910,1.0,0.0,Average,Two story,Single-family,0,2,2,2056,9600,2,0.0,Wd Sdng,2002
142000,Sawyer,1961,1.0,0.0,Above Average,One story,Single-family,0,1,3,2112,6768,1,0.0,HdBoard,1996
179000,SawyerW,2000,1.0,1.0,Good,One story,Single-family,0,2,3,3237,8450,2,108.0,VinylSd,2001
175000,Sawyer,1963,1.0,1.0,Average,Split Level,Single-family,0,2,3,2464,12886,2,0.0,HdBoard,1999
180000,StoneBr,1993,1.0,1.0,Very Good,One story,Townhouse,0,2,2,3136,5395,2,0.0,HdBoard,1993
299800,NWAmes,1976,1.0,1.0,Very Good,Two story,Single-family,1,3,4,4688,8963,2,289.0,VinylSd,1996
236000,Gilbert,2000,1.0,1.0,Good,Two story,Single-family,1,2,4,3762,8795,2,0.0,VinylSd,2000
265979,OldTown,1880,1.0,1.0,Good,Two story,Single-family,1,1,4,4744,11700,4,0.0,Stucco,2003
260400,NoRidge,1996,1.0,0.0,Good,One story,Single-family,0,2,3,3967,10593,2,338.0,VinylSd,1996
98000,Edwards,1945,0.0,0.0,Below Average,One and a half story,Single-family,0,2,4,1769,8405,1,0.0,WdShing,1950
96500,OldTown,1910,1.0,0.0,Below Average,One and a half story,Single-family,0,1,3,1716,8800,0,0.0,Wd Sdng,2004
162000,Gilbert,2003,1.0,0.0,Good,Two story,Single-family,1,2,3,2380,7750,2,0.0,VinylSd,2003
217000,CollgCr,1997,1.0,1.0,Above Average,One story,Single-family,0,2,3,3549,9236,2,0.0,VinylSd,1997
275500,NridgHt,2005,1.0,0.0,Very Good,Two story,Single-family,1,2,3,4006,10240,3,178.0,VinylSd,2005
156000,NAmes,1969,1.0,0.0,Above Average,One story,Single-family,0,1,3,2492,7930,2,0.0,Plywood,2005
172500,Somerst,1999,1.0,0.0,Above Average,Two story,Townhouse,1,2,3,2640,3230,2,894.0,MetalSd,1999
212000,CollgCr,2007,1.0,1.0,Very Good,Two story,Single-family,1,2,3,3212,10769,2,0.0,VinylSd,2007
158900,Sawyer,1978,1.0,0.0,Above Average,Two story,Single-family,1,2,3,2498,11616,2,328.0,HdBoard,1978
179400,Somerst,1999,1.0,1.0,Good,Two story,Townhouse,1,2,3,2685,2280,2,360.0,MetalSd,1999
290000,NoRidge,1995,1.0,0.0,Very Good,Two story,Single-family,1,2,4,4601,12257,3,513.0,VinylSd,1995
127500,NAmes,1959,1.0,0.0,Above Average,One story,Single-family,0,1,2,2028,9100,1,0.0,Wd Sdng,1959
100000,BrkSide,1924,1.0,0.0,Average,One story,Single-family,0,1,2,2886,6911,2,0.0,Wd Sdng,1950
215200,Somerst,2009,1.0,1.0,Good,Two story,Single-family,1,2,3,2917,8640,2,0.0,VinylSd,2009
337000,NoRidge,1999,1.0,1.0,Very Good,Two story,Single-family,1,2,3,4473,9430,3,673.0,VinylSd,1999
270000,Veenker,1995,1.0,1.0,Very Good,One story,Townhouse,1,1,2,3469,9549,2,0.0,BrkFace,1996
264132,Somerst,2008,1.0,1.0,Excellent,One story,Single-family,0,2,2,3596,14587,2,284.0,VinylSd,2008
196500,NWAmes,1988,1.0,0.0,Good,Two story,Single-family,1,2,3,3190,10421,2,42.0,HdBoard,1988
160000,Mitchel,1940,1.0,1.0,Above Average,One and a half story,Single-family,0,2,4,3156,12508,1,0.0,VinylSd,1985
216837,CollgCr,2004,1.0,1.0,Good,One story,Single-family,0,2,3,4180,9100,2,0.0,VinylSd,2005
538000,StoneBr,2003,1.0,0.0,Very Good,Two story,Single-family,1,3,4,5770,53504,3,603.0,CemntBd,2003
134900,Sawyer,1982,1.0,0.0,Average,Split Foyer,Single-family,0,1,2,2292,7252,2,0.0,Wd Sdng,1982
102000,Edwards,1951,1.0,1.0,Below Average,One story,Single-family,0,1,2,2452,8877,2,0.0,Wd Sdng,1951
107000,Edwards,1976,1.0,0.0,Above Average,Split Level,Single-family,0,1,3,2818,7819,2,0.0,Plywood,1976
114500,NAmes,1958,1.0,1.0,Average,One story,Single-family,0,1,2,2099,10150,1,1.0,Wd Sdng,1958
395000,NridgHt,2006,1.0,0.0,Very Good,One story,Single-family,0,2,3,4803,14226,3,375.0,VinylSd,2006
162000,Mitchel,1998,1.0,0.0,Above Average,One story,Townhouse,0,2,2,2820,4500,2,320.0,VinylSd,1998
221500,CollgCr,2005,1.0,1.0,Good,One story,Single-family,0,2,3,4093,11210,3,240.0,VinylSd,2006
142500,Sawyer,1974,1.0,1.0,Average,One story,Single-family,0,1,3,2198,13350,2,0.0,HdBoard,1974
144000,SawyerW,1977,1.0,0.0,Average,One story,Duplex,0,2,4,2650,8400,2,320.0,Plywood,1977
135000,Mitchel,1977,1.0,1.0,Above Average,Split Foyer,Duplex,0,1,2,2483,10530,2,90.0,Plywood,1977
176000,Gilbert,1995,1.0,0.0,Good,One story,Single-family,0,2,3,2892,7875,2,38.0,HdBoard,1996
175900,SawyerW,1992,1.0,0.0,Above Average,Two story,Single-family,1,2,3,2848,7153,2,0.0,VinylSd,1992
187100,CollgCr,2001,1.0,1.0,Good,One story,Single-family,0,2,3,3448,16285,2,0.0,VinylSd,2002
165500,Mitchel,1978,0.0,1.0,Average,Split Foyer,Single-family,0,1,1,2809,9101,2,104.0,Plywood,1978
128000,OldTown,1914,1.0,1.0,Above Average,Two and a half story,Single-family,0,2,3,2226,6300,0,0.0,Wd Sdng,2001
161500,NWAmes,1967,1.0,0.0,Above Average,One story,Single-family,0,2,3,3171,9790,2,0.0,BrkFace,1967
139000,OldTown,1915,1.0,0.0,Average,One and a half story,Single-family,0,2,4,2754,10800,1,0.0,MetalSd,1950
233000,SawyerW,2004,1.0,0.0,Good,Two story,Single-family,1,2,4,3658,10142,2,0.0,VinylSd,2004
107900,OldTown,1954,1.0,0.0,Below Average,One story,Single-family,0,1,2,2083,6000,1,0.0,MetalSd,2000
187500,ClearCr,1966,1.0,1.0,Above Average,Two story,Single-family,1,2,5,3363,12205,2,157.0,HdBoard,2007
160200,Blmngtn,2005,1.0,1.0,Good,One story,Townhouse,0,2,2,2687,3182,2,11.0,VinylSd,2006
146800,Mitchel,1976,1.0,1.0,Above Average,Split Level,Single-family,0,1,3,2630,11333,2,0.0,HdBoard,1976
269790,NoRidge,1996,1.0,0.0,Good,Two story,Single-family,1,2,3,3585,9920,2,0.0,MetalSd,1997
225000,Somerst,2007,1.0,1.0,Very Good,One story,Single-family,0,2,3,3466,9158,2,140.0,CemntBd,2007
194500,Gilbert,1994,1.0,1.0,Good,Two story,Single-family,1,2,3,3016,10832,2,0.0,MetalSd,1996
171000,SawyerW,1980,1.0,1.0,Above Average,Two story,Single-family,1,2,3,2690,8400,2,130.0,HdBoard,1981
143500,Sawyer,1977,1.0,0.0,Above Average,One story,Single-family,1,1,3,2473,8197,2,148.0,Plywood,1977
110000,NAmes,1953,1.0,1.0,Average,One story,Single-family,0,1,2,1786,7677,1,0.0,VinylSd,1953
485000,NridgHt,2008,1.0,1.0,Excellent,Two story,Single-family,1,3,4,5886,13518,3,860.0,VinylSd,2009
175000,SWISU,1937,1.0,0.0,Average,One and a half story,Single-family,1,1,3,2739,7200,1,252.0,Wd Sdng,1950
200000,ClearCr,1997,1.0,0.0,Above Average,Two story,Single-family,1,2,4,2907,12798,2,0.0,VinylSd,1997
109900,IDOTRR,1916,1.0,1.0,Below Average,One story,Single-family,0,1,2,2832,4800,2,0.0,MetalSd,1990
189000,CollgCr,2005,1.0,1.0,Good,Two story,Single-family,1,2,3,2594,8199,2,0.0,WdShing,2005
582933,NridgHt,2008,1.0,0.0,Excellent,Two story,Single-family,1,3,4,5576,13891,3,424.0,VinylSd,2009
118000,NAmes,1954,1.0,0.0,Average,One story,Single-family,0,1,2,2350,9000,1,0.0,Wd Sdng,1954
227680,Somerst,2008,1.0,0.0,Good,One story,Single-family,0,2,3,3399,12274,2,256.0,VinylSd,2008
135500,NAmes,1967,1.0,1.0,Average,Split Level,Single-family,0,2,3,2344,9750,1,0.0,VinylSd,1967
223500,BrkSide,1923,1.0,1.0,Average,Two story,Single-family,1,1,3,3428,21384,2,0.0,Wd Sdng,2004
159950,NAmes,1966,1.0,0.0,Average,Split Level,Single-family,0,1,3,2594,13400,2,1047.0,VinylSd,1966
106000,OldTown,1898,1.0,1.0,Average,Two and a half story,Single-family,0,2,2,3347,8100,2,0.0,AsbShng,1965
181000,NWAmes,1974,1.0,1.0,Above Average,One story,Single-family,1,1,3,2833,10140,2,99.0,HdBoard,1999
144500,CollgCr,2004,1.0,0.0,Above Average,One story,Townhouse,0,1,1,2116,4438,2,169.0,VinylSd,2004
55993,IDOTRR,1952,1.0,0.0,Average,One story,Single-family,0,1,2,2088,8712,2,0.0,Wd Sdng,1952
157900,NAmes,1958,1.0,0.0,Above Average,One story,Single-family,1,1,4,3185,9750,1,243.0,MetalSd,1958
116000,Edwards,1918,1.0,0.0,Average,One and a half story,Single-family,1,1,3,2216,8248,1,0.0,Stucco,1950
224900,CollgCr,1998,1.0,1.0,Good,One story,Single-family,0,2,3,3908,12137,2,442.0,VinylSd,1998
137000,NAmes,1954,1.0,1.0,Average,One story,Single-family,0,1,2,2291,11425,1,0.0,BrkFace,1954
271000,Mitchel,2002,1.0,0.0,Very Good,One story,Single-family,0,2,3,4114,13265,3,148.0,CemntBd,2002
155000,ClearCr,1971,1.0,1.0,Above Average,Split Level,Single-family,0,1,3,2502,8816,2,80.0,HdBoard,1971
224000,NridgHt,2009,1.0,0.0,Good,One story,Townhouse,0,2,2,3200,6371,2,128.0,VinylSd,2010
183000,CollgCr,2003,1.0,0.0,Good,Two story,Single-family,1,2,3,3033,7226,2,0.0,VinylSd,2003
93000,OldTown,1953,1.0,1.0,Below Average,One story,Two-family,0,1,2,2448,6000,2,0.0,MetalSd,1953
225000,Gilbert,2003,1.0,1.0,Good,Two story,Single-family,1,2,3,3013,12394,2,0.0,VinylSd,2003
139500,SWISU,1940,1.0,1.0,Above Average,One and a half story,Single-family,0,2,3,2507,9900,1,0.0,VinylSd,1950
232600,Somerst,2006,1.0,1.0,Very Good,One story,Single-family,0,2,3,3754,11216,2,0.0,VinylSd,2006
385000,NridgHt,2007,0.0,0.0,Very Excellent,One story,Single-family,0,2,2,5382,14803,3,816.0,CemntBd,2008
109500,BrkSide,1924,1.0,1.0,Average,One and a half story,Single-family,0,1,2,1568,6130,0,0.0,MetalSd,1950
189000,SawyerW,2001,1.0,0.0,Good,One story,Single-family,0,2,3,3415,8529,2,0.0,VinylSd,2001
185000,ClearCr,1967,1.0,0.0,Average,Two story,Single-family,1,2,3,3677,28698,2,0.0,Plywood,1967
147400,Somerst,2005,1.0,1.0,Good,Two story,Townhouse,1,2,2,2223,2544,2,0.0,MetalSd,2005
166000,NAmes,1957,1.0,0.0,Above Average,One story,Single-family,1,1,3,3242,11900,2,387.0,HdBoard,1957
151000,Somerst,2005,1.0,1.0,Good,Two story,Townhouse,1,2,2,2200,3180,2,0.0,MetalSd,2005
237000,CollgCr,2003,1.0,0.0,Good,Two story,Single-family,1,2,3,3383,9548,2,223.0,VinylSd,2003
167000,NAmes,1964,1.0,0.0,Above Average,One story,Single-family,1,1,3,3504,10004,2,180.0,HdBoard,1964
139950,NAmes,1961,1.0,0.0,Average,One story,Single-family,0,1,3,2744,7875,2,136.0,VinylSd,1961
128000,Sawyer,1950,1.0,0.0,Below Average,One story,Single-family,0,2,2,2570,9600,2,0.0,VinylSd,1995
153500,OldTown,1948,1.0,0.0,Average,One story,Single-family,0,1,2,3930,8100,2,0.0,VinylSd,1973
100000,BrDale,1973,1.0,0.0,Above Average,Two story,Townhouse,1,1,2,1734,1680,1,158.0,HdBoard,1973
144000,CollgCr,1995,1.0,0.0,Average,One story,Single-family,1,1,3,2550,9525,1,0.0,VinylSd,2006
130500,Edwards,1946,1.0,0.0,Average,One and a half story,Single-family,0,1,3,2208,11767,1,0.0,MetalSd,1995
140000,SWISU,1925,1.0,1.0,Above Average,Two story,Single-family,0,2,4,2554,12155,1,0.0,Wd Sdng,1950
157500,OldTown,1904,1.0,0.0,Average,Two story,Single-family,0,2,3,2875,10440,2,0.0,MetalSd,2002
174900,NAmes,1966,0.0,0.0,Above Average,Split Level,Single-family,1,1,3,2782,9020,2,183.0,HdBoard,1966
141000,NAmes,1961,1.0,1.0,Average,One story,Duplex,0,2,6,3600,8000,0,0.0,BrkFace,1961
153900,OldTown,1915,1.0,1.0,Average,One and a half story,Single-family,1,1,4,3012,12665,3,0.0,Wd Sdng,1950
171000,Sawyer,1975,1.0,1.0,Average,Split Foyer,Single-family,0,2,3,3702,16647,2,0.0,HdBoard,1981
213000,SawyerW,1993,1.0,1.0,Good,Two story,Single-family,1,2,3,2940,9317,2,137.0,HdBoard,1993
133500,CollgCr,1972,1.0,1.0,Average,One story,Single-family,0,1,3,2066,15523,1,0.0,HdBoard,1972
240000,ClearCr,1908,1.0,1.0,Above Average,One and a half story,Single-family,0,3,5,3625,45600,2,0.0,Wd Sdng,1997
187000,Veenker,1976,1.0,0.0,Above Average,Split Level,Single-family,1,2,3,2895,9600,2,360.0,Plywood,1994
131500,CollgCr,2003,1.0,1.0,Above Average,One story,Townhouse,0,1,1,2116,4435,2,170.0,VinylSd,2003
215000,Blmngtn,2003,1.0,1.0,Very Good,One story,Townhouse,0,2,2,3129,3196,2,40.0,VinylSd,2003
164000,Crawfor,1941,1.0,1.0,Good,Two and a half story,Single-family,0,2,4,2804,7128,1,0.0,MetalSd,1950
158000,NAmes,1964,1.0,1.0,Above Average,Split Level,Single-family,1,1,3,3217,12095,2,115.0,MetalSd,1964
170000,Sawyer,1955,1.0,0.0,Average,One story,Single-family,1,1,3,3996,17920,2,0.0,Wd Sdng,1974
127000,Sawyer,1962,1.0,0.0,Average,One story,Single-family,1,1,3,2340,6897,1,0.0,HdBoard,2010
147000,CollgCr,1978,1.0,1.0,Above Average,Split Level,Single-family,0,1,3,2542,10970,2,0.0,Plywood,1978
174000,Gilbert,1994,1.0,1.0,Above Average,Two story,Single-family,1,2,3,2526,8125,2,0.0,HdBoard,1995
152000,NWAmes,1976,1.0,1.0,Good,One story,Single-family,0,2,3,2939,10400,2,189.0,HdBoard,1976
250000,NWAmes,1968,1.0,1.0,Above Average,Two story,Single-family,1,2,4,4327,11029,2,220.0,HdBoard,1984
189950,Crawfor,1918,1.0,0.0,Good,One and a half story,Single-family,1,1,3,2554,7642,1,0.0,Wd Sdng,1998
131500,Sawyer,1965,1.0,0.0,Average,One story,Two-family,1,1,3,2582,11625,2,0.0,Plywood,1965
152000,SawyerW,1984,1.0,0.0,Above Average,One story,Single-family,0,2,3,2617,9672,2,0.0,HdBoard,1985
132500,NAmes,1959,1.0,0.0,Average,One story,Single-family,0,1,3,2968,7931,1,0.0,BrkFace,1959
250580,Somerst,2007,1.0,0.0,Good,One story,Single-family,0,2,3,3273,8640,2,0.0,VinylSd,2008
148500,NAmes,1970,1.0,1.0,Average,One story,Single-family,0,1,3,2906,8750,2,76.0,MetalSd,1970
248900,Timber,2006,1.0,0.0,Very Good,One story,Single-family,0,2,3,4154,10656,3,274.0,VinylSd,2007
129000,Sawyer,1961,1.0,1.0,Below Average,One story,Single-family,1,1,3,2704,6970,2,0.0,VinylSd,1961
169000,Gilbert,1948,1.0,1.0,Average,Two story,Single-family,0,2,2,2939,14762,2,0.0,Plywood,1950
236000,SawyerW,1993,1.0,0.0,Good,Two story,Single-family,1,2,3,3573,9938,2,246.0,MetalSd,1994
109500,NAmes,1962,1.0,0.0,Average,One story,Single-family,0,1,2,2096,6600,1,0.0,MetalSd,1962
200500,CollgCr,1998,1.0,0.0,Above Average,Two story,Single-family,1,2,3,3009,8750,2,116.0,VinylSd,1998
116000,NAmes,1953,1.0,1.0,Average,One story,Single-family,0,1,3,1429,8892,2,0.0,WdShing,1996
133000,NAmes,1949,1.0,0.0,Average,One story,Single-family,0,1,3,2156,12144,1,0.0,HdBoard,1950
66500,OldTown,1941,1.0,1.0,Average,One and a half story,Single-family,1,1,3,2007,5720,1,0.0,Wd Sdng,1950
303477,Somerst,2007,1.0,0.0,Very Good,Two story,Single-family,1,2,4,4344,9000,2,0.0,CemntBd,2007
132250,Mitchel,1963,1.0,1.0,Below Average,One story,Single-family,0,1,3,2752,25286,2,0.0,HdBoard,1963
350000,NridgHt,2004,1.0,0.0,Excellent,Two story,Single-family,1,2,4,4424,8834,3,216.0,VinylSd,2005
148000,Sawyer,1961,1.0,0.0,Average,Split Foyer,Single-family,0,1,3,2840,11782,2,0.0,HdBoard,1995
136500,CollgCr,1978,1.0,0.0,Average,One story,Single-family,0,1,3,2064,7000,1,90.0,VinylSd,2005
157000,Edwards,2005,1.0,1.0,Average,One story,Single-family,1,1,2,2630,7024,2,0.0,VinylSd,2006
187500,Timber,1990,1.0,1.0,Good,One and a half story,Single-family,1,2,3,3273,13758,2,117.0,HdBoard,1991
178000,Gilbert,1992,1.0,0.0,Above Average,Two story,Single-family,1,2,3,2790,9636,2,0.0,VinylSd,1993
118500,SWISU,1912,1.0,0.0,Below Average,Two and a half story,Single-family,0,1,5,2984,6204,1,0.0,Wd Sdng,1950
100000,NAmes,1967,1.0,1.0,Average,One story,Single-family,0,1,3,2072,7150,1,60.0,HdBoard,1967
328900,Somerst,1999,1.0,0.0,Excellent,One story,Townhouse,0,2,2,3913,5119,2,60.0,MetalSd,2000
145000,NAmes,1959,1.0,0.0,Average,One story,Duplex,0,2,4,3926,8393,2,122.0,MetalSd,2005
135500,Edwards,1955,1.0,1.0,Average,One and a half story,Single-family,1,1,3,2509,16466,1,0.0,MetalSd,1955
268000,NAmes,1970,1.0,1.0,Very Good,One story,Single-family,0,2,4,5055,15865,2,0.0,Wd Sdng,1970
149500,NAmes,1953,1.0,1.0,Above Average,One story,Single-family,0,1,2,3515,12160,2,90.0,Wd Sdng,1953
122900,NAmes,1949,1.0,1.0,Average,One and a half story,Single-family,0,1,3,2172,8064,2,0.0,MetalSd,2006
172500,Sawyer,1978,1.0,0.0,Above Average,Two story,Single-family,1,2,3,3041,11184,2,92.0,HdBoard,1978
154500,Sawyer,1963,1.0,1.0,Above Average,One story,Single-family,0,1,3,2391,8414,1,0.0,HdBoard,2003
165000,Sawyer,1954,1.0,0.0,Average,One story,Single-family,0,1,3,3120,13284,1,0.0,Wd Sdng,1954
118858,SawyerW,1979,1.0,1.0,Average,One story,Duplex,0,2,4,1935,7018,2,0.0,Plywood,1979
140000,NAmes,1963,1.0,0.0,Above Average,Two story,Single-family,1,1,4,3059,7056,2,415.0,HdBoard,1963
106500,IDOTRR,1936,1.0,0.0,Below Average,One story,Single-family,0,1,2,2229,8765,1,0.0,Wd Sdng,1950
142953,SawyerW,1979,1.0,1.0,Average,Two story,Duplex,0,2,6,2768,7018,2,0.0,Plywood,1979
611657,NridgHt,2009,1.0,1.0,Excellent,One story,Single-family,1,2,2,5514,12919,3,760.0,VinylSd,2010
135000,Sawyer,1961,1.0,0.0,Average,One story,Single-family,0,1,3,2436,6993,1,0.0,HdBoard,1994
110000,NAmes,1971,1.0,0.0,Below Average,One story,Single-family,0,1,2,2400,7340,1,0.0,HdBoard,1971
153000,NAmes,1957,1.0,1.0,Average,One story,Single-family,0,1,2,3054,8712,1,0.0,MetalSd,2000
180000,Gilbert,2003,1.0,1.0,Good,Two story,Single-family,1,2,3,2685,7875,2,0.0,VinylSd,2003
240000,Gilbert,2006,1.0,0.0,Good,One story,Single-family,0,2,3,4030,14859,3,27.0,VinylSd,2006
125500,Sawyer,1967,1.0,0.0,Average,One story,Single-family,0,1,3,2066,6173,1,75.0,HdBoard,1967
128000,NAmes,1954,1.0,1.0,Average,One story,Single-family,0,1,3,2399,9920,1,110.0,HdBoard,1954
255000,Somerst,2006,1.0,1.0,Very Good,One story,Single-family,0,2,3,4124,13501,3,208.0,VinylSd,2006
250000,Crawfor,1936,1.0,0.0,Good,One and a half story,Single-family,1,1,3,3254,11500,1,0.0,BrkFace,1987
131000,Mitchel,1983,1.0,1.0,Average,One story,Single-family,0,1,2,2250,8885,2,0.0,HdBoard,1983
174000,Gilbert,2005,1.0,0.0,Above Average,Two story,Single-family,1,2,3,2616,12589,2,0.0,VinylSd,2005
154300,NAmes,1960,1.0,0.0,Average,Two story,Duplex,0,2,5,3859,11600,2,361.0,MetalSd,1960
143500,CollgCr,1977,1.0,0.0,Average,One story,Single-family,1,1,3,2788,9286,1,0.0,HdBoard,1989
88000,BrkSide,1925,1.0,0.0,Average,One story,Single-family,0,1,3,2233,6120,1,0.0,MetalSd,1950
145000,Crawfor,1949,1.0,0.0,Average,Two story,Duplex,0,2,4,3874,6270,3,0.0,MetalSd,1950
173733,Somerst,2009,1.0,0.0,Above Average,Two story,Townhouse,1,2,2,2364,3000,2,76.0,VinylSd,2009
75000,MeadowV,1970,1.0,0.0,Below Average,Two story,Townhouse,1,1,3,1924,2001,1,80.0,CemntBd,1970
35311,IDOTRR,1949,1.0,0.0,Poor,One story,Single-family,0,0,1,1268,9000,1,0.0,AsbShng,1950
135000,Edwards,1956,1.0,1.0,Below Average,One story,Single-family,0,1,3,2647,17140,1,0.0,VinylSd,1956
238000,SawyerW,1991,1.0,1.0,Good,Two story,Single-family,1,2,4,4064,13125,3,0.0,HdBoard,1991
176500,NAmes,1958,1.0,0.0,Above Average,One story,Single-family,0,1,3,3199,11029,2,0.0,MetalSd,2002
201000,SawyerW,1994,0.0,0.0,Above Average,Two story,Single-family,1,2,3,3120,8462,2,105.0,HdBoard,1994
145900,Edwards,1900,1.0,1.0,Average,One and a half story,Duplex,2,2,4,3472,8777,0,0.0,MetalSd,2003
169990,Gilbert,2005,1.0,1.0,Above Average,One story,Single-family,0,2,3,3029,10237,2,0.0,VinylSd,2006
193000,SawyerW,1993,1.0,1.0,Above Average,One story,Townhouse,0,2,2,3754,8012,2,0.0,Plywood,1994
207500,NWAmes,1980,1.0,0.0,Above Average,One story,Single-family,0,2,3,3984,10240,2,157.0,Plywood,1980
175000,NWAmes,1977,1.0,1.0,Average,One story,Single-family,0,2,3,2792,15611,2,0.0,VinylSd,1977
285000,NridgHt,2003,1.0,1.0,Very Good,Two story,Single-family,1,2,4,4211,11999,3,340.0,VinylSd,2004
